ID,Name,Address,Latitude,Longitude,Opening Hours,Types,Rating,User Ratings Total
ChIJHTR8VDIYQjERdfEDU-POofU,Đà Nẵng Cathedral,"156 Đ. Trần Phú, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0666718,108.2229706,"['Monday: 6:00\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20094:30\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20091:30\u202fPM']","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",3.9,9386
ChIJbbs1ZTQYQjERi3OdfmnRk2g,Hai Chau Village Hall,"3699+3MQ, K48 Phan Châu Trinh, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0677019,108.2192454,,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,34
ChIJaa7lANcXQjERmT3kgV5U7uA,Dong Dinh Art Museum,"472G+HC8, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1014105,108.2760874,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.1,363
ChIJEymIkTYYQjERWO-pgjkKGMk,Đà Nẵng Museum,"24 Đ. Trần Phú, Thạch Thang, Hải Châu, Đà Nẵng 550000, Vietnam",16.0763229,108.221648,"['Monday: 8:00\u2009–\u200911:30\u202fAM, 2:00\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u2009–\u200911:30\u202fAM, 2:00\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u2009–\u200911:30\u202fAM, 2:00\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u2009–\u200911:30\u202fAM, 2:00\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u2009–\u200911:30\u202fAM, 2:00\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u2009–\u200911:30\u202fAM, 2:00\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u2009–\u200911:30\u202fAM, 2:00\u2009–\u20095:00\u202fPM']","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4,1382
ChIJo8fznMYZQjERNtNTUT-ZJyk,Ho Chi Minh Museum,"26X9+F2G, Duy Tân, Hoà Cường Bắc, Hải Châu, Đà Nẵng 550000, Vietnam",16.0486814,108.217581,"['Monday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20094:30\u202fPM']","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.2,926
ChIJ4w7694IXQjERrFXucqKL--o,My Khe Beach,"My Khe Beach, 550000, Vietnam",16.0616944,108.2469346,,"['natural_feature', 'establishment']",4.6,1831
ChIJ2y5L4dQNQjERxeSLc68fbrw,The Marble Mountains,"81 Huyền Trân Công Chúa, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam",16.0034756,108.2645803,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20095:00\u202fPM']","['tourist_attraction', 'point_of_interest', 'establishment']",4.3,20715
ChIJyWFmArX3QTERon6tUT6re4Q,Ba Na Hills,"Hòa Ninh, Hòa Vang, Da Nang, Vietnam",15.9951358,107.9961386,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['tourist_attraction', 'travel_agency', 'store', 'point_of_interest', 'establishment']",4.6,7432
ChIJFzkgXmA9QjERbjn2eoPqMn8,Tinh Vien Son Tra,"Lương Hữu Khánh, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1147325,108.2572469,"['Monday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u20095:00\u202fPM']","['park', 'point_of_interest', 'establishment']",4.6,531
ChIJLTomluP3QTERUy-b9iAYR8U,Khu du lịch sinh thái Suối Hoa,"XX5W+926, QL14G, Hoà Phú, Hòa Vang, Đà Nẵng, Vietnam",15.95841,107.9950213,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['tourist_attraction', 'point_of_interest', 'establishment']",3.5,16
ChIJVUWYpFEhQjERWfezJnshZpo,Hải Vân Pass,"Hải Vân Pass, Lăng Cô, Phú Lộc, Thua Thien Hue, Vietnam",16.2,108.133333,,"['natural_feature', 'establishment']",4.7,1435
ChIJ86LzsaUhQjERGxE6itCeBCY,Suoi Luong,"Suối Lương, Hoà Hiệp Bắc, Liên Chiểu, Đà Nẵng, Vietnam",16.1566197,108.1093217,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']","['tourist_attraction', 'point_of_interest', 'establishment']",4,1161
ChIJ_ws7qWb3QTERKF5_i9GOiAk,Hoa Phu Thanh Tourism,"QL14G, Hoà Phú, Hòa Vang, Đà Nẵng, Vietnam",15.9567747,107.9911844,"['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20095:00\u202fPM']","['rv_park', 'cafe', 'lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.3,270
ChIJqaaYAdIiQjERGuZHElpvurA,Bãi Cát Vàng,"Bãi Cát Vàng, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1425136,108.2319779,,"['natural_feature', 'establishment']",3.9,133
ChIJvYF-BcYQQjERunhbVcjEGLU,Base stone art sculpture Ut Lan,"9 Trường Sa, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 551000, Vietnam",16.0027136,108.266763,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['point_of_interest', 'establishment']",3.7,171
ChIJLezJ2eUfQjER1SINSYhL8No,Nước mắm Nam Ô - Hương Làng Cổ,"Kiệt 884 Nguyễn Lương Bằng, Nam Ô 1, Liên Chiểu, Đà Nẵng, Vietnam",16.1148758,108.1298819,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: 7:00\u202fAM\u2009–\u200912:00\u202fPM']","['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",5,22
ChIJo00V_qQbQjERtdgbZSvReKQ,làng Cẩm Nê,"làng Cẩm Nê, Hòa Tiến, Hòa Vang, Đà Nẵng, Vietnam",15.9867387,108.1762217,,"['neighborhood', 'political']",,
ChIJs7XfKAMdQjERgbYEg0tBnAE,Phước Nhơn,"Phước Nhơn, Hòa Phú, Hòa Vang, Da Nang, Vietnam",15.9747985,108.0939529,,"['neighborhood', 'political']",,
ChIJofjhbej3QTER0WsAIq8bSK8,Ngam Doi Ecotourism Area,"X28G+G5C, QL14G, Hoà Phú, Hòa Vang, Đà Nẵng, Vietnam",15.9663077,108.0253803,,"['tourist_attraction', 'point_of_interest', 'establishment']",3.6,69
